full_name,party,elec_year,cand_id,occupation_number,occupation,original_matched_kldb_title,matched_kldb_code,isco08_code_1,isco08_code_2,isco08_code_3,isco08_code_4,isco08_code_5,list_state,list_rank,elec_district,direct_cand,list_cand,is_legislator,is_only_legislator,is_duplicated_cand
"Albrecht, Philipp Josef Erich",cdu_csu,2021,"Albrecht, Philipp Josef Erich_cdu_csu_2021_1",occ_1,volkswirt,volkswirt,91404,2631,NA,NA,NA,NA,NI,26,28,1,1,FALSE,FALSE,FALSE
"Mittag, Susanne",spd,2021,"Mittag, Susanne_spd_2021_1",occ_1,polizeibeamtin,NA,NA,NA,NA,NA,NA,NA,NI,2,28,1,1,FALSE,FALSE,FALSE
"Dürr, Christian",fdp,2021,"Dürr, Christian_fdp_2021_1",occ_2,diplom ökonom,NA,NA,NA,NA,NA,NA,NA,NI,1,28,1,1,TRUE,FALSE,FALSE
"Golkontt, Adam Jan",afd,2021,"Golkontt, Adam Jan_afd_2021_1",occ_1,wissenschaftlich mitarbeiter,NA,NA,NA,NA,NA,NA,NA,NI,NA,28,1,0,FALSE,FALSE,FALSE
"Schröder, Christina-Johanne",greens,2021,"Schröder, Christina-Johanne_greens_2021_1",occ_1,polit referentin,NA,NA,NA,NA,NA,NA,NA,NI,3,28,1,1,FALSE,FALSE,FALSE
"Suhr, Christian",left,2021,"Suhr, Christian_left_2021_1",occ_1,selbständig grafikdesigner,NA,NA,NA,NA,NA,NA,NA,NI,NA,28,1,0,FALSE,FALSE,FALSE
"Schneider, Daniel Dominik",spd,2021,"Schneider, Daniel Dominik_spd_2021_1",occ_1,kulturveranstalter,NA,NA,NA,NA,NA,NA,NA,NI,23,29,1,1,FALSE,FALSE,FALSE
"Wichert, Günter Ernst",fdp,2021,"Wichert, Günter Ernst_fdp_2021_1",occ_1,kaufmann,kaufmann frau außenhandel,61212,5223,NA,NA,NA,NA,NI,27,29,1,1,FALSE,FALSE,FALSE
"Kappelt, Hans Olaf",afd,2021,"Kappelt, Hans Olaf_afd_2021_1",occ_1,wissenschaftlich mitarbeiter,NA,NA,NA,NA,NA,NA,NA,NI,1,29,1,1,FALSE,FALSE,FALSE
"Wenzel, Peer Stefan",greens,2021,"Wenzel, Peer Stefan_greens_2021_1",occ_1,mitglied des landtages,NA,NA,NA,NA,NA,NA,NA,NI,10,29,1,1,FALSE,FALSE,FALSE
"Wenzel, Peer Stefan",greens,2021,"Wenzel, Peer Stefan_greens_2021_1",occ_2,agraringenieur,agraringenieur,11104,2132,NA,NA,NA,NA,NI,10,29,1,1,FALSE,FALSE,FALSE
"Buttler, Dietmar Gerhard",left,2021,"Buttler, Dietmar Gerhard_left_2021_1",occ_1,rentner,NA,NA,NA,NA,NA,NA,NA,NI,NA,29,1,0,FALSE,FALSE,FALSE
"Grundmann, Oliver Klaus",cdu_csu,2021,"Grundmann, Oliver Klaus_cdu_csu_2021_1",occ_2,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,NI,18,30,1,1,TRUE,FALSE,FALSE
"Köser, Kai",spd,2021,"Köser, Kai_spd_2021_1",occ_1,hotel,NA,NA,NA,NA,NA,NA,NA,NI,32,30,1,1,FALSE,FALSE,FALSE
"Köser, Kai",spd,2021,"Köser, Kai_spd_2021_1",occ_2,restaurantfachmann,restaurantfachmann frau,63302,5131,NA,NA,NA,NA,NI,32,30,1,1,FALSE,FALSE,FALSE
"Hermeling, Steven",fdp,2021,"Hermeling, Steven_fdp_2021_1",occ_1,sport,sportforscher,84304,2310,NA,NA,NA,NA,NI,14,30,1,1,FALSE,FALSE,FALSE
"Hermeling, Steven",fdp,2021,"Hermeling, Steven_fdp_2021_1",occ_2,fitnesskaufmann,NA,NA,NA,NA,NA,NA,NA,NI,14,30,1,1,FALSE,FALSE,FALSE
"Kaiser, Marie-Thérèse",afd,2021,"Kaiser, Marie-Thérèse_afd_2021_1",occ_1,sekretärin,sekretärin,71402,4120,NA,NA,NA,NA,NI,NA,30,1,0,FALSE,FALSE,FALSE
"Goldenstein, Claas Fiete",greens,2021,"Goldenstein, Claas Fiete_greens_2021_1",occ_1,philosophie wirtschaft,NA,NA,NA,NA,NA,NA,NA,NI,22,30,1,1,FALSE,FALSE,FALSE
"Goldenstein, Claas Fiete",greens,2021,"Goldenstein, Claas Fiete_greens_2021_1",occ_2,umwelt master of arts,NA,NA,NA,NA,NA,NA,NA,NI,22,30,1,1,FALSE,FALSE,FALSE
"Kowalski, Klemens",left,2021,"Kowalski, Klemens_left_2021_1",occ_1,bundesbeamter,NA,NA,NA,NA,NA,NA,NA,NI,NA,30,1,0,FALSE,FALSE,FALSE
"Stegemann, Albert",cdu_csu,2021,"Stegemann, Albert_cdu_csu_2021_1",occ_2,landwirtschaftsmeister,landwirtschaftlicheer brennmeister,29193,3122,NA,NA,NA,NA,NI,29,31,1,1,TRUE,FALSE,FALSE
"Beeck, Jens",fdp,2021,"Beeck, Jens_fdp_2021_1",occ_1,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,NI,2,31,1,1,FALSE,FALSE,FALSE
"Meiners, Danny",afd,2021,"Meiners, Danny_afd_2021_1",occ_1,metallbaumeister,NA,NA,NA,NA,NA,NA,NA,NI,7,31,1,1,FALSE,FALSE,FALSE
"Hüsemann, Everhard",greens,2021,"Hüsemann, Everhard_greens_2021_1",occ_1,landwirt,landwirt,11102,6111,6130,NA,NA,NA,NI,26,31,1,1,FALSE,FALSE,FALSE
"Hoffmann, Helmuth",left,2021,"Hoffmann, Helmuth_left_2021_1",occ_1,logistikmeister,logistikmeister,51393,4323,4321,NA,NA,NA,NI,NA,31,1,0,FALSE,FALSE,FALSE
"Breher, Silvia Maria",cdu_csu,2021,"Breher, Silvia Maria_cdu_csu_2021_1",occ_2,volljuristin,volljuristin,73104,2619,NA,NA,NA,NA,NI,30,32,1,1,TRUE,FALSE,FALSE
"Bartz, Alexander",spd,2021,"Bartz, Alexander_spd_2021_1",occ_1,betriebswirt,betriebswirt,71303,4322,3343,NA,NA,NA,NI,25,32,1,1,FALSE,FALSE,FALSE
"Abeln, Carolin",fdp,2021,"Abeln, Carolin_fdp_2021_1",occ_1,angestellte,NA,NA,NA,NA,NA,NA,NA,NI,15,32,1,1,FALSE,FALSE,FALSE
"Meyer, Tanja",greens,2021,"Meyer, Tanja_greens_2021_1",occ_1,gleichstellungsbeauftragte universität,NA,NA,NA,NA,NA,NA,NA,NI,20,32,1,1,FALSE,FALSE,FALSE
"Dobrowolski, Tom",left,2021,"Dobrowolski, Tom_left_2021_1",occ_1,angestellter,NA,NA,NA,NA,NA,NA,NA,NI,NA,32,1,0,FALSE,FALSE,FALSE
"Schierenbeck, Peggy",spd,2021,"Schierenbeck, Peggy_spd_2021_1",occ_1,coach führung,NA,NA,NA,NA,NA,NA,NA,NI,20,33,1,1,FALSE,FALSE,FALSE
"Schierenbeck, Peggy",spd,2021,"Schierenbeck, Peggy_spd_2021_1",occ_2,verantwortung,NA,NA,NA,NA,NA,NA,NA,NI,20,33,1,1,FALSE,FALSE,FALSE
"Hinderks, Jan Andreas",fdp,2021,"Hinderks, Jan Andreas_fdp_2021_1",occ_1,diplom informatiker,NA,NA,NA,NA,NA,NA,NA,NI,26,33,1,1,FALSE,FALSE,FALSE
"Muhle, Alfons Josef August",afd,2021,"Muhle, Alfons Josef August_afd_2021_1",occ_1,rentner,NA,NA,NA,NA,NA,NA,NA,NI,NA,33,1,0,FALSE,FALSE,FALSE
"Holste-Hagen, Sylvia",greens,2021,"Holste-Hagen, Sylvia_greens_2021_1",occ_1,beamtin i r,NA,NA,NA,NA,NA,NA,NA,NI,27,33,1,1,FALSE,FALSE,FALSE
"Abelmann, Jürgen",left,2021,"Abelmann, Jürgen_left_2021_1",occ_1,kaufmann i r,NA,NA,NA,NA,NA,NA,NA,NI,NA,33,1,0,FALSE,FALSE,FALSE
"Mattfeldt, Andreas",cdu_csu,2021,"Mattfeldt, Andreas_cdu_csu_2021_1",occ_2,industriekaufmann,industriekaufmann frau,71302,4110,4322,NA,NA,NA,NI,21,34,1,1,TRUE,FALSE,FALSE
"Harjes, Michael",spd,2021,"Harjes, Michael_spd_2021_1",occ_1,diplom verwaltungsbetriebswirt fachhochschule,NA,NA,NA,NA,NA,NA,NA,NI,30,34,1,1,FALSE,FALSE,FALSE
"Hocker, Gero Clemens",fdp,2021,"Hocker, Gero Clemens_fdp_2021_1",occ_2,bankkaufmann,bankkaufmann frau,72112,4211,NA,NA,NA,NA,NI,6,34,1,1,TRUE,FALSE,FALSE
"Gumnior, Lena Maria",greens,2021,"Gumnior, Lena Maria_greens_2021_1",occ_1,juristin,juristin,73104,2619,NA,NA,NA,NA,NI,17,34,1,1,FALSE,FALSE,FALSE
"Ciftci, Mizgin",left,2021,"Ciftci, Mizgin_left_2021_1",occ_1,gewerkschaftssekretär,gewerkschaftssekretär,71224,1114,NA,NA,NA,NA,NI,4,34,1,1,FALSE,FALSE,FALSE
"Büttinghaus, Carsten",cdu_csu,2021,"Büttinghaus, Carsten_cdu_csu_2021_1",occ_1,polizeibeamter,NA,NA,NA,NA,NA,NA,NA,NI,28,35,1,1,FALSE,FALSE,FALSE
"Künzle, Claus Alexander",fdp,2021,"Künzle, Claus Alexander_fdp_2021_1",occ_1,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,NI,23,35,1,1,FALSE,FALSE,FALSE
"Körlin, Volker Hans Markus",afd,2021,"Körlin, Volker Hans Markus_afd_2021_1",occ_1,versicherungskaufmann ihk,NA,NA,NA,NA,NA,NA,NA,NI,11,35,1,1,FALSE,FALSE,FALSE
"Kopatz, Michael",greens,2021,"Kopatz, Michael_greens_2021_1",occ_1,umweltwissenschaftler,umweltwissenschaftler,42314,2133,NA,NA,NA,NA,NI,28,35,1,1,FALSE,FALSE,FALSE
"Otte, Kathrin Susanne",left,2021,"Otte, Kathrin Susanne_left_2021_1",occ_1,personalberaterin,personalberaterin,71524,2423,NA,NA,NA,NA,NI,NA,35,1,0,FALSE,FALSE,FALSE
"Grosse-Brömer, Michael",cdu_csu,2021,"Grosse-Brömer, Michael_cdu_csu_2021_1",occ_2,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,NI,2,36,1,1,TRUE,FALSE,FALSE
"Stadler, Svenja",spd,2021,"Stadler, Svenja_spd_2021_1",occ_2,senior pr beraterin,NA,NA,NA,NA,NA,NA,NA,NI,4,36,1,1,TRUE,FALSE,FALSE
"Ruschmeyer, Nino",fdp,2021,"Ruschmeyer, Nino_fdp_2021_1",occ_1,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,NI,12,36,1,1,FALSE,FALSE,FALSE
"Schwieger, Henning",afd,2021,"Schwieger, Henning_afd_2021_1",occ_1,diplom ingenieur fachhochschule,NA,NA,NA,NA,NA,NA,NA,NI,NA,36,1,0,FALSE,FALSE,FALSE
"Weippert, Nadja",greens,2021,"Weippert, Nadja_greens_2021_1",occ_1,versicherungskauffrau ihk,NA,NA,NA,NA,NA,NA,NA,NI,19,36,1,1,FALSE,FALSE,FALSE
"Kotteck, Joachim",left,2021,"Kotteck, Joachim_left_2021_1",occ_1,diplom sozialökonom,NA,NA,NA,NA,NA,NA,NA,NI,NA,36,1,0,FALSE,FALSE,FALSE
"Pols, Eckhard",cdu_csu,2021,"Pols, Eckhard_cdu_csu_2021_1",occ_2,glasermeister,glasermeister,33393,3123,NA,NA,NA,NA,NI,17,37,1,1,TRUE,FALSE,FALSE
"Blankenburg, Jakob",spd,2021,"Blankenburg, Jakob_spd_2021_1",occ_1,student,NA,NA,NA,NA,NA,NA,NA,NI,15,37,1,1,FALSE,FALSE,FALSE
"Schmidt-Jortzig, Edzard Aurelius",fdp,2021,"Schmidt-Jortzig, Edzard Aurelius_fdp_2021_1",occ_1,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,NI,NA,37,1,0,FALSE,FALSE,FALSE
"Hampel, Armin-Paulus",afd,2021,"Hampel, Armin-Paulus_afd_2021_1",occ_2,journalist,journalist,92414,2641,2642,NA,NA,NA,NI,NA,37,1,0,TRUE,FALSE,FALSE
"Verlinden, Julia Maria Kornelia",greens,2021,"Verlinden, Julia Maria Kornelia_greens_2021_1",occ_1,diplom umweltwissenschaftlerin,NA,NA,NA,NA,NA,NA,NA,NI,5,37,1,1,FALSE,FALSE,FALSE
"Peters, Thorben",left,2021,"Peters, Thorben_left_2021_1",occ_1,sozialpädagoge,sozialpädagoge pädagogin,83124,2635,NA,NA,NA,NA,NI,NA,37,1,0,FALSE,FALSE,FALSE
"Berghegger, André",cdu_csu,2021,"Berghegger, André_cdu_csu_2021_1",occ_2,jurist,jurist,73104,2619,NA,NA,NA,NA,NI,22,38,1,1,TRUE,FALSE,FALSE
"Hennig, Anke",spd,2021,"Hennig, Anke_spd_2021_1",occ_1,qualif kindertagespflegeperson,NA,NA,NA,NA,NA,NA,NA,NI,18,38,1,1,FALSE,FALSE,FALSE
"Seestern-Pauly, Matthias",fdp,2021,"Seestern-Pauly, Matthias_fdp_2021_1",occ_2,gymnasiallehrer,gymnasiallehrer,84124,2330,NA,NA,NA,NA,NI,7,38,1,1,TRUE,FALSE,FALSE
"Lapinskas, Roland",afd,2021,"Lapinskas, Roland_afd_2021_1",occ_1,angestellter,NA,NA,NA,NA,NA,NA,NA,NI,NA,38,1,0,FALSE,FALSE,FALSE
"Polat, Filiz",greens,2021,"Polat, Filiz_greens_2021_1",occ_2,diplom volkswirtin,NA,NA,NA,NA,NA,NA,NA,NI,1,38,1,1,TRUE,FALSE,FALSE
"Adams, Swen",left,2021,"Adams, Swen_left_2021_1",occ_1,bäckermeister,bäcker und konditormeister,29293,3122,NA,NA,NA,NA,NI,NA,38,1,0,FALSE,FALSE,FALSE
"Middelberg, Mathias Wolfgang Antonius",cdu_csu,2021,"Middelberg, Mathias Wolfgang Antonius_cdu_csu_2021_1",occ_1,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,NI,4,39,1,1,FALSE,FALSE,FALSE
"Gava, Manuel",spd,2021,"Gava, Manuel_spd_2021_1",occ_1,vertriebsleiter,vertriebsleiter,61194,1324,1221,NA,NA,NA,NI,21,39,1,1,FALSE,FALSE,FALSE
"Ali, Nemir",fdp,2021,"Ali, Nemir_fdp_2021_1",occ_1,jurist,jurist,73104,2619,NA,NA,NA,NA,NI,16,39,1,1,FALSE,FALSE,FALSE
"Meyer, Florian Fritz",afd,2021,"Meyer, Florian Fritz_afd_2021_1",occ_1,maschinenbau mechaniker,NA,NA,NA,NA,NA,NA,NA,NI,NA,39,1,0,FALSE,FALSE,FALSE
"Klein, Thomas",greens,2021,"Klein, Thomas_greens_2021_1",occ_1,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,NI,16,39,1,1,FALSE,FALSE,FALSE
"Reichinnek, Heidi",left,2021,"Reichinnek, Heidi_left_2021_1",occ_1,päd mitarbeiterin jugendhilfe,NA,NA,NA,NA,NA,NA,NA,NI,3,39,1,1,FALSE,FALSE,FALSE
"Beermann, Maik",cdu_csu,2021,"Beermann, Maik_cdu_csu_2021_1",occ_2,sparkassenbetriebswirt,sparkassenbetriebswirt,72113,3312,3311,NA,NA,NA,NI,25,40,1,1,TRUE,FALSE,FALSE
"Völlers, Marja-Liisa",spd,2021,"Völlers, Marja-Liisa_spd_2021_1",occ_2,studienrätin,NA,NA,NA,NA,NA,NA,NA,NI,16,40,1,1,TRUE,FALSE,FALSE
"Born, Anton Marcus Hendrikus",fdp,2021,"Born, Anton Marcus Hendrikus_fdp_2021_1",occ_1,gesundheits,gesundheits und pflegemanager,81394,1342,NA,NA,NA,NA,NI,19,40,1,1,FALSE,FALSE,FALSE
"Born, Anton Marcus Hendrikus",fdp,2021,"Born, Anton Marcus Hendrikus_fdp_2021_1",occ_2,krankenpfleger,NA,NA,NA,NA,NA,NA,NA,NI,19,40,1,1,FALSE,FALSE,FALSE
"Althaus, Thorsten",afd,2021,"Althaus, Thorsten_afd_2021_1",occ_1,lehrer,lehrer,84124,2330,NA,NA,NA,NA,NI,NA,40,1,0,FALSE,FALSE,FALSE
"Keul, Katja",greens,2021,"Keul, Katja_greens_2021_1",occ_2,rechtsanwältin,NA,NA,NA,NA,NA,NA,NA,NI,7,40,1,1,TRUE,FALSE,FALSE
"Dahms, Lennart Jan",left,2021,"Dahms, Lennart Jan_left_2021_1",occ_1,schüler,NA,NA,NA,NA,NA,NA,NA,NI,NA,40,1,0,FALSE,FALSE,FALSE
"Oppelt, Maximilian Marius",cdu_csu,2021,"Oppelt, Maximilian Marius_cdu_csu_2021_1",occ_1,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,NI,15,41,1,1,FALSE,FALSE,FALSE
"Ahmetovic, Adis",spd,2021,"Ahmetovic, Adis_spd_2021_1",occ_1,angestellter öffentlicher dienst,NA,NA,NA,NA,NA,NA,NA,NI,29,41,1,1,FALSE,FALSE,FALSE
"Wieking, Katharina Johanna",fdp,2021,"Wieking, Katharina Johanna_fdp_2021_1",occ_1,angestellte,NA,NA,NA,NA,NA,NA,NA,NI,24,41,1,1,FALSE,FALSE,FALSE
"König, Jörn Harald",afd,2021,"König, Jörn Harald_afd_2021_1",occ_2,diplom ingenieur,NA,NA,NA,NA,NA,NA,NA,NI,5,41,1,1,TRUE,FALSE,FALSE
"Michaelsen, Swantje Henrike",greens,2021,"Michaelsen, Swantje Henrike_greens_2021_1",occ_1,geschäftsstellenleitung,NA,NA,NA,NA,NA,NA,NA,NI,11,41,1,1,FALSE,FALSE,FALSE
"Ullrich, Hans-Herbert",left,2021,"Ullrich, Hans-Herbert_left_2021_1",occ_1,arbeitspädagoge,arbeitspädagoge pädagogin,91334,2351,NA,NA,NA,NA,NI,NA,41,1,0,FALSE,FALSE,FALSE
"Rieck-Vogt, Diana",cdu_csu,2021,"Rieck-Vogt, Diana_cdu_csu_2021_1",occ_1,journalistin,journalistin,92414,2641,2642,NA,NA,NA,NI,16,42,1,1,FALSE,FALSE,FALSE
"Fahimi, Yasmin",spd,2021,"Fahimi, Yasmin_spd_2021_1",occ_1,a d,NA,NA,NA,NA,NA,NA,NA,NI,8,42,1,1,TRUE,FALSE,FALSE
"Fahimi, Yasmin",spd,2021,"Fahimi, Yasmin_spd_2021_1",occ_2,diplom chemikerin,NA,NA,NA,NA,NA,NA,NA,NI,8,42,1,1,TRUE,FALSE,FALSE
"Gerschau, Knut",fdp,2021,"Gerschau, Knut_fdp_2021_1",occ_1,geschäftsführer,geschäftsführer,71104,1120,NA,NA,NA,NA,NI,5,42,1,1,FALSE,FALSE,FALSE
"Hirche, Reinhard",afd,2021,"Hirche, Reinhard_afd_2021_1",occ_1,techniker i r,NA,NA,NA,NA,NA,NA,NA,NI,NA,42,1,0,FALSE,FALSE,FALSE
"Kindler, Sven-Christian",greens,2021,"Kindler, Sven-Christian_greens_2021_1",occ_2,betriebswirt,betriebswirt,71303,4322,3343,NA,NA,NA,NI,2,42,1,1,TRUE,FALSE,FALSE
"Bokah Tamejani, Parwaneh Tayabeh",left,2021,"Bokah Tamejani, Parwaneh Tayabeh_left_2021_1",occ_1,sozialwissenschaftlerin,sozialwissenschaftlerin,91324,2632,NA,NA,NA,NA,NI,NA,42,1,0,FALSE,FALSE,FALSE
"Hoppenstedt, Hendrik",cdu_csu,2021,"Hoppenstedt, Hendrik_cdu_csu_2021_1",occ_2,jurist,jurist,73104,2619,NA,NA,NA,NA,NI,1,43,1,1,TRUE,FALSE,FALSE
"Schamber, Rebecca",spd,2021,"Schamber, Rebecca_spd_2021_1",occ_1,diplom juristin,NA,NA,NA,NA,NA,NA,NA,NI,22,43,1,1,FALSE,FALSE,FALSE
"Aggelidis, Grigorios",fdp,2021,"Aggelidis, Grigorios_fdp_2021_1",occ_1,vermögensverwalter,vermögensverwalter,72124,2412,NA,NA,NA,NA,NI,28,43,1,1,FALSE,FALSE,FALSE
"Friedhoff, Dietmar",afd,2021,"Friedhoff, Dietmar_afd_2021_1",occ_2,diplom ingenieur,NA,NA,NA,NA,NA,NA,NA,NI,4,43,1,1,TRUE,FALSE,FALSE
"Palandt, Jens",greens,2021,"Palandt, Jens_greens_2021_1",occ_1,landschaftsarchitekt,landschaftsarchitekt,12144,2162,NA,NA,NA,NA,NI,24,43,1,1,FALSE,FALSE,FALSE
"Braedt, Michael",left,2021,"Braedt, Michael_left_2021_1",occ_1,chemiker i r,NA,NA,NA,NA,NA,NA,NA,NI,NA,43,1,0,FALSE,FALSE,FALSE
"Mende, Dirk-Ulrich August Heinrich",spd,2021,"Mende, Dirk-Ulrich August Heinrich_spd_2021_1",occ_1,jurist,jurist,73104,2619,NA,NA,NA,NA,NI,27,44,1,1,FALSE,FALSE,FALSE
"Schulz, Anja",fdp,2021,"Schulz, Anja_fdp_2021_1",occ_1,finanzberaterin,finanzberaterin,72123,3311,NA,NA,NA,NA,NI,3,44,1,1,FALSE,FALSE,FALSE
"Ehrhorn, Thomas Ludwig Walter",afd,2021,"Ehrhorn, Thomas Ludwig Walter_afd_2021_1",occ_2,berufspilot,NA,NA,NA,NA,NA,NA,NA,NI,3,44,1,1,TRUE,FALSE,FALSE
"Jordan, Markus Erik",greens,2021,"Jordan, Markus Erik_greens_2021_1",occ_1,diplom ing umwelttechnik,NA,NA,NA,NA,NA,NA,NA,NI,32,44,1,1,FALSE,FALSE,FALSE
"Podstawa, Christoph Josef",left,2021,"Podstawa, Christoph Josef_left_2021_1",occ_1,landesgeschäftsführer,NA,NA,NA,NA,NA,NA,NA,NI,NA,44,1,0,FALSE,FALSE,FALSE
"Pahlmann, Ingrid",cdu_csu,2021,"Pahlmann, Ingrid_cdu_csu_2021_1",occ_2,hauswirtschaftsleiterin,hauswirtschaftlichee betriebsleiterin,83293,5152,5151,NA,NA,NA,NI,12,45,1,1,TRUE,FALSE,FALSE
"Heil, Wolfgang-Hubertus",spd,2021,"Heil, Wolfgang-Hubertus_spd_2021_1",occ_1,politikwissenschaftler,politik und verwaltungswissenschaftler,91314,2633,NA,NA,NA,NA,NI,1,45,1,1,TRUE,FALSE,FALSE
"Schellhorn, Thomas",fdp,2021,"Schellhorn, Thomas_fdp_2021_1",occ_1,landwirt,landwirt,11102,6111,6130,NA,NA,NA,NI,25,45,1,1,FALSE,FALSE,FALSE
"Marzischewski-Drewes, Stefan",afd,2021,"Marzischewski-Drewes, Stefan_afd_2021_1",occ_1,facharzt radiologie,NA,NA,NA,NA,NA,NA,NA,NI,9,45,1,1,FALSE,FALSE,FALSE
"Werner, Henrik",greens,2021,"Werner, Henrik_greens_2021_1",occ_1,mitarbeiter forschung,mitarbeiter außendienst,61123,3322,NA,NA,NA,NA,NI,18,45,1,1,FALSE,FALSE,FALSE
"Werner, Henrik",greens,2021,"Werner, Henrik_greens_2021_1",occ_2,entwicklung,NA,NA,NA,NA,NA,NA,NA,NI,18,45,1,1,FALSE,FALSE,FALSE
"Mantzke, Andreas",left,2021,"Mantzke, Andreas_left_2021_1",occ_1,ingenieur,ingenieur,26304,2152,2151,NA,NA,NA,NI,7,45,1,1,FALSE,FALSE,FALSE
"Wulf, Mareike Lotte",cdu_csu,2021,"Wulf, Mareike Lotte_cdu_csu_2021_1",occ_1,geschäftsführerin,geschäftsführerin,71104,1120,NA,NA,NA,NA,NI,9,46,1,1,FALSE,FALSE,FALSE
"Mönkemeyer, Moritz",fdp,2021,"Mönkemeyer, Moritz_fdp_2021_1",occ_1,student,NA,NA,NA,NA,NA,NA,NA,NI,18,46,1,1,FALSE,FALSE,FALSE
"Klages, Delia Susanne",afd,2021,"Klages, Delia Susanne_afd_2021_1",occ_1,krankenschwester,krankenschwester pfleger intensivpflege,81313,3221,NA,NA,NA,NA,NI,NA,46,1,0,FALSE,FALSE,FALSE
"Limburg, Helge Stefan",greens,2021,"Limburg, Helge Stefan_greens_2021_1",occ_1,jurist,jurist,73104,2619,NA,NA,NA,NA,NI,8,46,1,1,FALSE,FALSE,FALSE
"Marquardt, Stephan",left,2021,"Marquardt, Stephan_left_2021_1",occ_1,gewerkschaftssekretär,gewerkschaftssekretär,71224,1114,NA,NA,NA,NA,NI,NA,46,1,0,FALSE,FALSE,FALSE
"Kuban, Tilman Moritz",cdu_csu,2021,"Kuban, Tilman Moritz_cdu_csu_2021_1",occ_1,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,NI,7,47,1,1,FALSE,FALSE,FALSE
"Miersch, Matthias",spd,2021,"Miersch, Matthias_spd_2021_1",occ_1,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,NI,3,47,1,1,FALSE,FALSE,FALSE
"Zaya, Nadin",fdp,2021,"Zaya, Nadin_fdp_2021_1",occ_1,studentin,NA,NA,NA,NA,NA,NA,NA,NI,13,47,1,1,FALSE,FALSE,FALSE
"Brandes, Dirk",afd,2021,"Brandes, Dirk_afd_2021_1",occ_1,verwaltungsangestellter,NA,NA,NA,NA,NA,NA,NA,NI,6,47,1,1,FALSE,FALSE,FALSE
"Meyer, Simone",greens,2021,"Meyer, Simone_greens_2021_1",occ_1,diplom ing architektur,NA,NA,NA,NA,NA,NA,NA,NI,23,47,1,1,FALSE,FALSE,FALSE
"Kuhn, Thorsten",left,2021,"Kuhn, Thorsten_left_2021_1",occ_1,angestellter,NA,NA,NA,NA,NA,NA,NA,NI,NA,47,1,0,FALSE,FALSE,FALSE
"Bertram, Ute",cdu_csu,2021,"Bertram, Ute_cdu_csu_2021_1",occ_1,bankfachwirtin,bankfachwirtin,72113,3312,3311,NA,NA,NA,NI,14,48,1,1,FALSE,FALSE,FALSE
"Jacobs, Henrik Harald Malte",fdp,2021,"Jacobs, Henrik Harald Malte_fdp_2021_1",occ_1,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,NI,9,48,1,1,FALSE,FALSE,FALSE
"Rinck, Frank Martin Klaus",afd,2021,"Rinck, Frank Martin Klaus_afd_2021_1",occ_1,landwirt,landwirt,11102,6111,6130,NA,NA,NA,NI,2,48,1,1,FALSE,FALSE,FALSE
"Holtz, Ottmar Wilhelm",greens,2021,"Holtz, Ottmar Wilhelm_greens_2021_1",occ_1,diplom ökonom,NA,NA,NA,NA,NA,NA,NA,NI,14,48,1,1,FALSE,FALSE,FALSE
"Krüger, Rita",left,2021,"Krüger, Rita_left_2021_1",occ_1,kinder,NA,NA,NA,NA,NA,NA,NA,NI,NA,48,1,0,FALSE,FALSE,FALSE
"Krüger, Rita",left,2021,"Krüger, Rita_left_2021_1",occ_2,jugendlichenpsychotherapeutin,NA,NA,NA,NA,NA,NA,NA,NI,NA,48,1,0,FALSE,FALSE,FALSE
"Bormann, Holger",cdu_csu,2021,"Bormann, Holger_cdu_csu_2021_1",occ_1,geschäftsführer,geschäftsführer,71104,1120,NA,NA,NA,NA,NI,20,49,1,1,FALSE,FALSE,FALSE
"Kreiser, Dunja Eleonore Angelika",spd,2021,"Kreiser, Dunja Eleonore Angelika_spd_2021_1",occ_1,mitglied des landtages,NA,NA,NA,NA,NA,NA,NA,NI,12,49,1,1,FALSE,FALSE,FALSE
"Kreiser, Dunja Eleonore Angelika",spd,2021,"Kreiser, Dunja Eleonore Angelika_spd_2021_1",occ_2,abwassermeisterin,abwassermeisterin,34393,3123,3122,3132,NA,NA,NI,12,49,1,1,FALSE,FALSE,FALSE
"Weitemeier, Max",fdp,2021,"Weitemeier, Max_fdp_2021_1",occ_1,student,NA,NA,NA,NA,NA,NA,NA,NI,21,49,1,1,FALSE,FALSE,FALSE
